,symbol,date,fiscalYear,period,reportedCurrency,marketCap,enterpriseValue,evToSales,evToOperatingCashFlow,evToFreeCashFlow,evToEBITDA,netDebtToEBITDA,currentRatio,incomeQuality,grahamNumber,grahamNetNet,taxBurden,interestBurden,workingCapital,investedCapital,returnOnAssets,operatingReturnOnAssets,returnOnTangibleAssets,returnOnEquity,returnOnInvestedCapital,returnOnCapitalEmployed,earningsYield,freeCashFlowYield,capexToOperatingCashFlow,capexToDepreciation,capexToRevenue,salesGeneralAndAdministrativeToRevenue,researchAndDevelopementToRevenue,stockBasedCompensationToRevenue,intangiblesToTotalAssets,averageReceivables,averagePayables,averageInventory,daysOfSalesOutstanding,daysOfPayablesOutstanding,daysOfInventoryOutstanding,operatingCycle,cashConversionCycle,freeCashFlowToEquity,freeCashFlowToFirm,tangibleAssetValue,netCurrentAssetValue
0,ADDYY,2025-12-31,2025,FY,EUR,30044815398.473396,33980139791.473396,1.4258332591209364,60.061713229766184,156.53251606439844,11.441251294927952,1.3250397315513955,1.317022212365944,0.44219219129851783,72.41667948173668,-19.54401518373008,0.7362637355974192,0.9233891429107848,2881772980,9103124014,0.06355057957506557,0.09255854692959721,0.0691696306049081,0.22293314463898897,0.11541559671677215,0.16959312685871064,0.04283979751346381,0.0072252196633909105,0.6162988065364232,0.32381801627583157,0.014630607231507916,0.38607875534092406,0.006206924313093672,0,0.08123581087107641,3080766256.5,3002380744.5,5421753615.5,52.78600857087152,84.2406848919199,169.55247128690843,222.33847985777996,138.09779496586006,264146490,1253284246.581894,4477093716,-2159080693
