,symbol,date,fiscalYear,period,reportedCurrency,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare
0,UA,2026-03-31,2026,FY,USD,0.4548307919063622,-0.00712653306137078,0.014946530363223038,-0.00712653306137078,-0.040450268505971165,-0.0997998538167716,-0.0997998538167716,-0.0997998538167716,7.283551926272364,6.445275509013824,2.9598349714840433,4.203000105786523,1.1247088226675128,1.6213655171262165,1.0758272075267803,-0.1286161420221808,0.18438131043555947,-4.983161771678406,-0.0339432758360703,-0.0339432758360703,1.746280473146865,0.49731881635882946,-15.230781682627972,-32.89299555188579,0.4392589250976177,1.3713856443903956,0.5783056196002794,0.2945726342901062,3.122043892644023,4.391421008722502,-0.04478090823754492,-0.01511929236041616,2.159639356488387,-0.28157507983548974,-1.1685486001056524,-0.09973369106835706,-0.0387124780821939,-0.8623370657479185,-0.8623370657479185,0,0,0,11.64243099103323,-1.1619129109769677,4.617994491003927,2.1439699935533025,3.3156185899314305,2.1499642501318643,3.3156185899314305,-0.17602531793940104,0.20412588642091073,-0.3801512043603118,2.4672235192218666,5.676009380385952,1.746280473146865,0.5439534906554264,-1.4672235192218666,55.2382358884548,0
