,symbol,date,fiscalYear,period,reportedCurrency,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare
0,LULU,2026-02-01,2025,FY,USD,0.566005440167168,0.2016615027110767,0.24635625889431303,0.19910786662583538,0.2016615027110767,0.14223542233350747,0.14223542233350747,0.14223542233350747,58.233371971655906,14.538813171162962,2.833138027685384,3.030267466287981,1.3128695054348938,2.258327205453848,1.3572889272219832,0.5938393712214617,0.957433665263082,13.492494207447777,-1.4138206430232774,-1.4138206430232774,4.294196806023572,1.9191106119287373,23.11782079366371,13.296363991495667,0.2126635514405487,0.3624544523805685,0.2660305096785178,0,1.7043562468761588,4.917196746995288,0.848972847313022,0.14433348945292093,0.5751564609039631,6.947587070339176,0,5.364406609445508,0.8910367368181664,2.3538077150184633,2.3538077150184633,0,0,0,93.31405854716299,13.27256452710937,15.115362957110799,15.188996562476362,41.70279288289727,40.095864045519875,41.70279288289727,13.468343685126197,5.721938796950774,7.746404888175423,0.7053176755173256,1.0128253902194637,4.294196806023572,0.014019916128044927,0.2946823244826744,7.786778083463885,0
