,symbol,date,fiscalYear,period,reportedCurrency,marketCap,enterpriseValue,evToSales,evToOperatingCashFlow,evToFreeCashFlow,evToEBITDA,netDebtToEBITDA,currentRatio,incomeQuality,grahamNumber,grahamNetNet,taxBurden,interestBurden,workingCapital,investedCapital,returnOnAssets,operatingReturnOnAssets,returnOnTangibleAssets,returnOnEquity,returnOnInvestedCapital,returnOnCapitalEmployed,earningsYield,freeCashFlowYield,capexToOperatingCashFlow,capexToDepreciation,capexToRevenue,salesGeneralAndAdministrativeToRevenue,researchAndDevelopementToRevenue,stockBasedCompensationToRevenue,intangiblesToTotalAssets,averageReceivables,averagePayables,averageInventory,daysOfSalesOutstanding,daysOfPayablesOutstanding,daysOfInventoryOutstanding,operatingCycle,cashConversionCycle,freeCashFlowToEquity,freeCashFlowToFirm,tangibleAssetValue,netCurrentAssetValue
0,NKE,2025-05-31,2025,FY,USD,89970091000,93524091000,2.019566196635643,25.290451865873447,28.618142900856792,20.737049002217294,0.7880266075388027,2.2110543251940187,1.1488039763901834,20.833165198291756,-4.668832918041619,0.8285714285714286,1.0494327390599676,12796000000,20835000000,0.08800131222832773,0.09913106347654943,0.08921840354767184,0.24362370392794974,0.11566257272139624,0.14231345865528774,0.035778556676129177,0.03632318211170866,0.11627906976744186,0.5321782178217822,0.009285452071951457,0.3474054719385001,0,0.015310198881426937,0.013641706990349655,4572000000,3165000000,7504000000,37.178626184974846,47.883969983785214,103.07647347185038,140.25509965682522,92.37112967304,2267000000,3725371428.571429,12714000000,-4000000
