,symbol,date,fiscalYear,period,reportedCurrency,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare
0,ADDYY,2025-12-31,2025,FY,EUR,0.471161984576745,0.07944057065874827,0.12462214336232838,0.07944057065874827,0.0733545604529252,0.05549957678975671,0.05400830270217742,0.05400830270217742,6.9147111115617665,4.332823272606247,2.1527259215370846,5.207934449025594,1.176681665511837,1.317022212365944,0.67297118976109,0.1672828365889686,0.17780954467866952,23.3427807329322,0.34214760800325283,0.34214760800325283,5.20387951341098,1.2607039677347571,138.40409656565154,53.10581703248862,0.27410916984029304,0.9615650968957536,0.49020300086775837,0.2568193514952823,3.507963989150746,9.178824784287027,0.062238249962507576,0.023739470328900024,0.38370119346357673,1.745374257593846,9.000000033276816,0.45352135063022064,0.10190757026207575,1.6225895448669834,0.8180555585378417,0.26641791026454437,0.011413289329693254,1.1413289329693252,66.7335370976643,3.6041650719576395,16.13468307041216,4.590359453295103,17.143872968307097,12.536719518040009,16.16702208096563,1.5842188238725505,0.976352170445189,0.6078666534273616,0.7362637355974192,0.9233891429107848,5.20387951341098,0.10792608618140355,0.24340659330413145,11.441251294927952,0.9602141267194155
